Date,Close,High,Low,Open,Volume,Return,SMA_10,SMA_20,RSI,MACD,MACD_signal,Lag_1,Lag_2,Lag_3,Target
2021-06-02,998.1155395507812,1001.8563467317178,978.0511883191928,978.0511883191928,24630162,0.01491534958207441,929.9036254882812,905.6416595458984,76.36082757865174,20.417569447011488,7.915784509600126,983.4470825195312,979.5474853515624,949.8478393554688,1
2021-06-03,1001.9244384765624,1020.2203933832268,995.7804709778904,1007.0708373167108,23974257,0.003816090196827604,940.071826171875,912.2062133789062,76.91788142179729,24.16903198222394,11.166434004124891,998.1155395507812,983.4470825195312,979.5474853515624,0
2021-06-04,993.2412109375,1005.007723278059,990.4072405064372,1004.2595618006808,14468646,-0.00866654929813404,948.5940734863282,918.0894836425781,72.711263986553,26.140102347354286,14.161167672770771,1001.9244384765624,998.1155395507812,983.4470825195312,1
2021-06-07,1009.9727783203124,1016.5928919877746,990.7473191357552,998.4556731308024,16336573,0.016845422037029545,959.5557739257813,924.792333984375,75.49254025550138,28.721207269691035,17.073175592154826,993.2412109375,1001.9244384765624,998.1155395507812,0
2021-06-08,1004.1688232421876,1009.8593716828784,996.7098768905072,1009.6100245190582,9674735,-0.005746645060847433,970.9572937011719,931.3308074951171,72.72363320683078,29.953139698113773,19.649168413346615,1009.9727783203124,993.2412109375,1001.9244384765624,0
2021-06-09,986.2129516601562,1007.0707400246994,978.4819302316135,1006.1639031267836,11409161,-0.017881327488396548,980.2503662109375,936.8139221191407,64.80451648852063,29.144605381096312,21.548255806896556,1004.1688232421876,1009.9727783203124,993.2412109375,1
2021-06-10,989.8404541015624,1011.1517216348074,987.3692305170946,994.5561020859404,14155653,0.003678214157804005,989.6318603515625,942.9318450927734,65.61904266852386,28.468379482678188,22.932280542052883,986.2129516601562,1004.1688232421876,1009.9727783203124,1
2021-06-11,1007.0098876953124,1013.766875641892,991.9717457006176,993.24581569042,13762778,0.017345657598258013,995.3480651855468,949.3607177734375,69.2468234191989,28.983788316379673,24.14258209691824,989.8404541015624,986.2129516601562,1004.1688232421876,1
2021-06-14,1021.4564208984376,1027.530819009634,998.7740423359074,1007.851579256908,20332436,0.014345969567576056,999.5389587402344,955.9893432617188,71.93061236584695,30.20972907333112,25.356011492200818,1007.0098876953124,989.8404541015624,986.2129516601562,1
2021-06-15,1023.7770385742188,1035.106825043558,1019.363408127066,1028.7822100785202,15174215,0.0022718714458125344,1003.5719543457031,962.1082580566406,72.34806626761679,31.011074049941385,26.48702400374893,1021.4564208984376,1007.0098876953124,989.8404541015624,0
2021-06-16,1006.3045043945312,1022.4346788679379,1003.6881840170562,1021.4564397057088,10797349,-0.017066737699080403,1004.3908508300781,967.1472381591797,64.5624567107041,29.891685489647443,27.167956300928637,1023.7770385742188,1021.4564208984376,1007.0098876953124,1
2021-06-17,1008.1473999023438,1016.9519142263862,991.8807422543712,1001.0264608448158,15745975,0.0018313497552326918,1005.0131469726563,972.5424865722656,64.99039622004929,28.821037279332018,27.498572496609317,1006.3045043945312,1023.7770385742188,1021.4564208984376,1
2021-06-18,1012.6974487304688,1016.9518504435479,993.9054594499104,1012.6292078814683,29369026,0.0045132773526626035,1006.9587707519531,977.7764221191406,66.07952863917875,28.016732322732082,27.60220446183387,1008.1473999023438,1006.3045043945312,1023.7770385742188,1
2021-06-21,1017.9755859375,1022.6394327555987,1001.0947014517697,1002.6189877915084,12186448,0.005211958629547153,1007.7590515136719,983.6574127197266,67.34848342907429,27.488347848204967,27.579433139108094,1012.6974487304688,1008.1473999023438,1006.3045043945312,0
2021-06-22,1012.742919921875,1028.7821668704214,1009.8308290128952,1025.596992217332,12871913,-0.00514026670964407,1008.6164611816406,989.7868774414062,64.76187488516685,26.343693231893667,27.332285157665208,1017.9755859375,1012.6974487304688,1008.1473999023438,0
2021-06-23,1003.4608154296876,1024.0500559302593,1001.799987098414,1023.777092514532,16653951,-0.0091653116596494,1010.3412475585938,995.2958068847656,60.33516070763001,24.40621825128278,26.747071776388726,1012.742919921875,1017.9755859375,1012.6974487304688,0
2021-06-24,979.8683471679688,1007.669572262773,973.7257080355693,1004.1432535343796,91461975,-0.023511100681710695,1009.3440368652343,999.4879486083985,50.825678633897915,20.72809972136463,25.543277365383908,1003.4608154296876,1012.742919921875,1017.9755859375,0
2021-06-25,957.5499877929688,979.868355835384,946.9254774381874,979.868355835384,55355022,-0.022776895936586716,1004.398046875,999.8730560302735,43.79378291307342,15.829783319333387,23.600578556173804,979.8683471679688,1003.4608154296876,1012.742919921875,0
2021-06-28,949.1550903320312,967.5830690553377,946.880034202098,965.535542609245,20277042,-0.008767059232371421,997.1679138183594,998.3534362792968,41.469667951856195,11.141996217503788,21.1088620884398,957.5499877929688,979.8683471679688,1003.4608154296876,1
2021-06-29,949.97412109375,959.6203929887992,948.2906059997632,950.7476377872767,27144063,0.000862905093236277,989.7876220703125,996.6797882080078,41.794217328792776,7.407590016520999,18.36860767405604,949.1550903320312,957.5499877929688,979.8683471679688,1
2021-06-30,960.3711547851562,965.8312654969786,951.4529057551116,953.8189497184268,19762858,0.010944544130776501,985.194287109375,994.7925689697265,45.895564938991114,5.22674921316775,15.740235981878383,949.97412109375,949.1550903320312,957.5499877929688,0
2021-07-01,954.592529296875,966.0587979305755,953.2502184775108,963.715500911565,12534407,-0.006017075231267155,979.8388000488281,992.4259735107422,44.03823059961086,2.997576189103029,13.191704023323313,960.3711547851562,949.97412109375,949.1550903320312,1
2021-07-02,968.7433471679688,970.4951632609226,952.317400936898,954.1602048328318,14086620,0.014823935277931355,975.4433898925781,991.2010803222656,49.434743939858016,2.345752867212468,11.022513792101146,954.592529296875,960.3711547851562,949.97412109375,1
2021-07-05,978.3668823242188,979.8911687487861,969.8581385815544,972.1104477919256,11702287,0.009934039995612265,971.48251953125,989.6207855224609,52.77034691238434,2.5760222671733572,9.333215487115588,968.7433471679688,954.592529296875,960.3711547851562,0
2021-07-06,966.8095703125,977.775345876362,964.7165499262376,975.9780960314432,10070124,-0.011812861024346089,966.8891845703125,987.7528228759766,48.62211637689673,1.8051255708554663,7.827597503863564,978.3668823242188,968.7433471679688,954.592529296875,0
2021-07-07,960.09814453125,968.1518891821571,954.6152867923088,968.1518891821572,10454892,-0.006941828036601594,962.5529174804688,986.4470825195312,46.343834094471305,0.6451910533457976,6.391116213760012,966.8095703125,978.3668823242188,968.7433471679688,0
2021-07-08,952.1581420898438,963.2377120648708,946.880007204719,963.2377120648708,11185460,-0.008269990403202754,959.7818969726562,984.5629669189453,43.73303292323565,-0.9043326642835154,4.932026438151307,960.09814453125,966.8095703125,978.3668823242188,0
2021-07-09,942.4208984375,951.7486525291566,940.1003484340648,950.0650773140198,9037675,-0.010226498332484901,958.2689880371094,981.3335174560547,40.70455161234751,-2.8848013650143685,3.3686608775181717,952.1581420898438,960.09814453125,966.8095703125,1
2021-07-12,948.2905883789062,956.2077909534229,943.9224517127792,946.3112426024384,8585292,0.006228310462064179,958.1825378417968,977.6752258300781,43.25550679864091,-3.9353380284945843,1.9078610963156208,942.4208984375,952.1581420898438,960.09814453125,1
2021-07-13,955.3887329101562,956.9130192420056,950.087790995972,955.525214607773,6717133,0.007485199809252885,958.7239990234375,974.255810546875,46.26604826414172,-4.147327155184371,0.6968234460156225,948.2905883789062,942.4208984375,952.1581420898438,0
2021-07-14,949.1550903320312,958.6420731903104,946.9937689554592,955.6844881859736,8532544,-0.006524718539580254,957.602392578125,971.39833984375,44.05548658769912,-4.763423147795379,-0.39522587274657783,955.3887329101562,948.2905883789062,942.4208984375,0
2021-07-15,947.4943237304688,953.2502049164673,945.7425076403308,953.2502049164672,9448356,-0.0017497315438529393,956.8925720214844,968.3656860351563,43.45971675290668,-5.324318219648717,-1.3810443421270058,949.1550903320312,955.3887329101562,948.2905883789062,1
2021-07-16,961.1673583984376,962.2366455584815,949.8830661097808,949.951306958421,8828185,0.01443072990045513,956.1349731445313,965.7891815185546,49.51310047348337,-4.612363522150076,-2.02730817813162,947.4943237304688,949.1550903320312,955.3887329101562,0
2021-07-19,955.0475463867188,966.4455743808566,951.9989734743656,955.52529254446,8354449,-0.00636706184229574,953.8030395507812,962.6427795410157,47.08333002359093,-4.49019184245617,-2.51988491099653,961.1673583984376,947.4943237304688,949.1550903320312,0
2021-07-20,952.7041015625,959.1653183707836,948.2450375383124,955.2976750301372,6741464,-0.0024537467617029574,952.3924926757812,959.6408386230469,46.14940383658963,-4.5302444800414605,-2.921956824805516,955.0475463867188,961.1673583984376,947.4943237304688,1
2021-07-22,964.9439697265624,966.4000152300578,954.683470529445,964.1704530749702,7972397,0.012847502329409677,952.8770751953125,957.7149963378906,51.554523402486815,-3.5335982943493036,-3.0442851187142734,952.7041015625,955.0475463867188,961.1673583984376,0
2021-07-23,958.1188354492188,971.2004383163171,956.4580071605648,971.2004383163172,9937030,-0.0070730886885356226,953.47314453125,956.6275207519532,48.623749099801046,-3.2569363727619702,-3.086815369523813,964.9439697265624,952.7041015625,955.0475463867188,0
2021-07-26,944.99169921875,965.0804452589716,942.3753787545852,959.1653356602168,12389668,-0.013700947883269698,953.730224609375,955.9996063232422,43.501472441207824,-4.050241331524262,-3.279500561923903,958.1188354492188,964.9439697265624,952.7041015625,0
2021-07-27,935.0496826171876,948.1085383406385,929.1345728588084,944.9689777697636,10824523,-0.010520744901549639,952.4061340332031,955.2943359375,40.05948613058277,-5.418715300690337,-3.70734350967719,944.99169921875,958.1188354492188,964.9439697265624,0
2021-07-28,927.0187377929688,936.414732655119,917.4179602018662,936.414732655119,12897848,-0.008588789423189191,949.5691345214843,954.1465667724609,37.479730981332395,-7.069774945693325,-4.379829796880417,935.0496826171876,944.99169921875,958.1188354492188,1
2021-07-29,934.25341796875,943.8769425785124,929.7715466212894,934.5946824013536,13765738,0.007804243734064631,948.0789672851563,952.8406799316406,41.15604298086181,-7.705647474670968,-5.044993332438527,927.0187377929688,935.0496826171876,944.99169921875,0
2021-07-30,926.0859375,940.9420420087474,924.174832733627,936.4146770615432,11350608,-0.008742253773614928,945.9381286621094,951.4153503417969,38.41010650509559,-8.767561459557555,-5.789506957862333,934.25341796875,927.0187377929688,935.0496826171876,1
2021-08-02,943.012451171875,946.1520117827725,928.7478263645152,934.7312372274596,10925104,0.018277476189271002,944.1226379394532,950.1288055419922,46.392714226348794,-8.149366921646106,-6.261478950619088,926.0859375,934.25341796875,927.0187377929688,1
2021-08-03,949.9512939453124,951.4300863540562,939.235795896344,950.9750871922384,11817299,0.007358166654973131,943.6130126953125,948.7080261230469,49.294053030986476,-7.018630274157658,-6.412909215326803,943.012451171875,926.0859375,934.25341796875,1
2021-08-04,957.2316284179688,961.8954756587327,949.6101358514544,952.9772263092808,13169800,0.007663902895926222,944.0657653808594,948.2291290283204,52.216214111093436,-5.471973680452834,-6.224722108352009,949.9512939453124,943.012451171875,926.0859375,1
